home_team,away_team,home_win,draw,away_win,zero_zero,zero_one,zero_two,zero_three,zero_four,one_zero,one_one,one_two,one_three,one_four,two_zero,two_one,two_two,two_three,two_four,three_zero,three_one,three_two,three_three,three_four,four_zero,four_one,four_two,four_three,four_four
Curaçao,Colômbia,2.312,7.172,90.516,2.635,8.235,13.208,14.484,11.921,1.077,3.299,5.249,5.656,4.823,0.222,0.683,1.079,1.185,0.966,0.027,0.089,0.159,0.146,0.12,0.001,0.01,0.019,0.019,0.012
Curaçao,Uzbequistão,22.623,23.912,53.465,7.075,11.436,9.745,5.477,2.356,6.857,11.114,9.247,5.386,2.319,3.305,5.749,4.67,2.68,1.147,1.177,1.942,1.647,0.912,0.396,0.308,0.521,0.469,0.238,0.132
Curaçao,RD Congo,11.843,24.093,64.064,11.916,18.378,15.125,8.242,3.508,6.194,9.8,7.948,4.418,1.806,1.752,2.529,2.129,1.143,0.497,0.285,0.481,0.383,0.234,0.094,0.041,0.065,0.061,0.023,0.014
Curaçao,Inglaterra,1.739,6.266,91.995,2.584,8.284,13.548,15.168,12.829,0.857,2.741,4.63,5.115,4.357,0.17,0.507,0.81,0.885,0.793,0.016,0.065,0.098,0.119,0.081,0.005,0.001,0.012,0.006,0.011
Curaçao,Croácia,5.085,11.125,83.79,3.232,8.778,12.68,12.105,8.872,1.809,5.174,7.225,7.089,5.371,0.583,1.546,2.214,2.193,1.577,0.116,0.338,0.433,0.458,0.31,0.02,0.047,0.085,0.077,0.045
Curaçao,Gana,15.605,23.641,60.754,9.048,14.997,12.718,7.223,3.22,6.383,10.773,9.009,5.142,2.235,2.288,3.943,3.329,1.859,0.809,0.577,0.96,0.788,0.449,0.221,0.103,0.203,0.165,0.086,0.039
Curaçao,Panamá,16.205,22.162,61.633,7.293,12.93,12.012,7.3,3.411,5.736,10.362,9.348,5.873,2.758,2.358,4.264,3.796,2.454,1.084,0.687,1.19,1.07,0.638,0.276,0.139,0.231,0.215,0.129,0.067
Holanda,Japão,39.93,24.359,35.711,5.565,7.51,5.314,2.574,0.971,7.952,11.157,7.944,3.91,1.396,6.072,8.37,5.865,2.787,1.128,3.15,4.399,3.024,1.52,0.53,1.23,1.72,1.242,0.649,0.232
Tunísia,Holanda,5.549,11.161,83.29,2.822,8.01,11.815,11.612,8.504,1.872,5.213,7.456,7.426,5.573,0.558,1.698,2.466,2.331,1.762,0.125,0.387,0.571,0.59,0.416,0.028,0.073,0.094,0.102,0.06
Holanda,Suécia,70.533,14.792,14.675,1.436,1.896,1.292,0.548,0.22,4.122,5.314,3.586,1.604,0.594,5.987,7.798,5.091,2.214,0.805,5.983,7.62,5.045,2.275,0.797,4.501,5.757,3.725,1.721,0.556
Holanda,Bélgica,42.577,25.565,31.858,7.039,8.245,5.173,2.116,0.707,9.942,11.932,7.365,3.065,0.965,7.215,8.601,5.338,2.216,0.687,3.522,4.375,2.644,1.089,0.368,1.374,1.633,0.945,0.443,0.156
Holanda,Egito,64.651,20.741,14.608,6.355,4.978,1.988,0.594,0.118,11.902,9.804,4.04,1.116,0.2,11.867,9.334,3.804,1.06,0.234,7.942,6.311,2.581,0.697,0.144,4.108,3.255,1.373,0.362,0.074
Holanda,Irã,71.081,17.463,11.456,4.572,3.538,1.485,0.392,0.099,10.052,8.122,3.289,0.895,0.19,11.587,9.217,3.874,1.035,0.196,8.986,7.268,2.917,0.777,0.17,5.275,4.206,1.736,0.469,0.109
Holanda,Nova Zelândia,90.864,6.072,3.064,0.849,0.596,0.245,0.072,0.006,3.3,2.511,1.038,0.235,0.04,6.548,4.841,1.902,0.476,0.114,8.441,6.629,2.616,0.641,0.159,8.771,6.753,2.54,0.713,0.148
Holanda,Espanha,22.467,23.325,54.208,6.332,10.923,9.459,5.57,2.444,6.434,10.862,9.539,5.582,2.531,3.271,5.665,4.938,2.851,1.322,1.213,1.997,1.807,1.041,0.462,0.322,0.542,0.477,0.26,0.139
Holanda,Uruguai,48.636,25.997,25.367,8.606,8.379,4.133,1.375,0.372,12.616,11.987,6.077,2.045,0.507,9.12,9.068,4.54,1.48,0.401,4.608,4.432,2.246,0.794,0.194,1.794,1.618,0.844,0.296,0.07
Holanda,Arábia Saudita,77.942,14.881,7.177,5.208,3.019,0.834,0.148,0.029,12.142,6.847,2.042,0.39,0.059,14.357,8.216,2.412,0.514,0.067,11.679,6.525,1.919,0.373,0.042,7.152,4.187,1.232,0.262,0.04
Holanda,Cabo Verde,75.726,16.102,8.172,5.715,3.391,1.046,0.213,0.032,12.454,7.323,2.231,0.454,0.069,14.156,8.459,2.62,0.523,0.097,11.149,6.494,1.997,0.41,0.066,6.323,3.959,1.203,0.237,0.031
Holanda,França,27.296,23.658,49.046,5.454,9.006,7.788,4.477,1.972,6.471,10.961,9.523,5.354,2.389,4.012,6.741,5.729,3.278,1.417,1.627,2.745,2.343,1.313,0.634,0.485,0.9,0.713,0.398,0.179
Holanda,Senegal,54.956,21.757,23.287,4.424,5.186,3.171,1.273,0.385,8.298,9.766,5.792,2.355,0.755,8.151,9.597,5.683,2.392,0.708,5.386,6.162,3.758,1.605,0.464,2.714,3.164,1.867,0.743,0.248
Holanda,Noruega,54.085,19.271,26.644,1.79,2.851,2.424,1.335,0.586,4.063,6.752,5.48,3.089,1.395,4.805,7.857,6.736,3.68,1.689,3.826,6.496,5.309,3.037,1.275,2.331,3.877,3.247,1.943,0.79
Holanda,Iraque,86.779,8.992,4.229,2.151,1.375,0.394,0.094,0.016,6.983,4.267,1.354,0.267,0.05,10.839,6.807,2.046,0.481,0.062,11.852,7.158,2.173,0.459,0.095,9.441,5.893,1.777,0.378,0.062
Holanda,Argentina,20.795,24.386,54.819,7.975,12.921,10.36,5.935,2.529,7.061,11.417,9.148,5.226,2.222,3.243,5.158,4.185,2.305,0.976,1.056,1.564,1.333,0.728,0.284,0.235,0.369,0.287,0.191,0.08
Holanda,Áustria,57.299,21.085,21.616,3.97,4.655,2.732,1.107,0.3,8.123,9.507,5.545,2.274,0.692,8.013,9.454,5.692,2.296,0.71,5.635,6.593,3.924,1.603,0.478,3.011,3.448,2.049,0.827,0.284
Holanda,Argélia,67.496,17.492,15.012,3.233,3.299,1.783,0.649,0.19,7.481,7.73,4.058,1.53,0.417,9.205,9.234,4.87,1.733,0.516,7.383,7.36,3.892,1.38,0.422,4.509,4.666,2.421,0.838,0.252
Holanda,Jordânia,81.433,11.428,7.139,1.911,1.63,0.75,0.203,0.054,5.804,4.94,2.069,0.616,0.14,8.719,7.554,3.367,1.001,0.249,9.231,7.823,3.414,0.989,0.241,7.419,6.167,2.68,0.817,0.199
Holanda,Portugal,33.019,24.068,42.913,5.351,8.375,6.642,3.564,1.442,7.169,10.903,8.718,4.772,1.87,4.747,7.652,6.035,3.107,1.288,2.35,3.366,2.771,1.538,0.633,0.809,1.24,0.965,0.509,0.225
Holanda,Colômbia,34.124,25.716,40.16,6.965,9.686,6.781,3.217,1.134,8.914,12.096,8.345,4.059,1.479,5.52,7.599,5.429,2.537,0.907,2.398,3.214,2.261,1.055,0.418,0.804,1.106,0.759,0.38,0.155
Holanda,Uzbequistão,84.458,10.195,5.347,2.148,1.503,0.554,0.123,0.023,6.693,4.683,1.68,0.422,0.061,10.201,7.322,2.57,0.654,0.13,10.748,7.462,2.72,0.673,0.124,8.596,6.145,2.138,0.544,0.11
Holanda,RD Congo,61.079,23.857,15.064,9.721,6.409,2.26,0.52,0.108,15.669,10.573,3.738,0.882,0.147,13.108,8.949,3.138,0.695,0.135,7.361,4.948,1.701,0.394,0.084,3.164,2.162,0.735,0.201,0.028
Holanda,Inglaterra,29.098,25.994,44.908,8.099,11.387,8.301,3.859,1.452,8.807,12.139,8.712,4.315,1.571,4.815,6.792,4.791,2.398,0.866,1.838,2.511,1.723,0.874,0.325,0.512,0.758,0.487,0.243,0.085
Holanda,Croácia,52.834,22.215,24.951,4.702,5.487,3.348,1.424,0.456,8.48,10.123,6.233,2.514,0.804,7.822,9.355,5.609,2.406,0.819,5.036,5.849,3.732,1.514,0.539,2.541,2.882,1.697,0.741,0.244
Holanda,Gana,72.505,17.049,10.446,5.047,3.609,1.329,0.32,0.065,11.315,7.929,3.002,0.749,0.134,12.65,9.014,3.323,0.858,0.157,9.73,6.823,2.478,0.675,0.119,5.797,4.06,1.499,0.386,0.07
Holanda,Panamá,75.978,14.858,9.164,3.562,2.696,1.086,0.283,0.056,9.128,6.868,2.749,0.729,0.139,11.386,8.825,3.54,0.956,0.203,9.794,7.508,2.982,0.792,0.142,6.481,4.962,1.882,0.501,0.088
Tunísia,Japão,6.771,14.185,79.044,4.566,11.085,13.87,11.83,7.471,2.692,6.71,8.073,6.884,4.348,0.778,1.987,2.451,2.045,1.319,0.153,0.364,0.503,0.413,0.252,0.021,0.077,0.084,0.064,0.041
Japão,Suécia,66.022,17.528,16.45,2.524,2.967,1.751,0.742,0.228,6.187,7.22,4.234,1.735,0.575,7.685,8.967,5.437,2.151,0.69,6.319,7.694,4.518,1.932,0.551,4.033,4.867,2.907,1.158,0.365
Japão,Bélgica,39.222,27.716,33.062,9.731,10.487,5.767,2.297,0.674,11.714,12.825,7.229,2.689,0.823,7.313,7.822,4.357,1.752,0.497,3.023,3.388,1.915,0.73,0.192,1.031,1.135,0.615,0.249,0.064
Japão,Egito,60.411,23.538,16.051,8.972,6.56,2.453,0.608,0.13,14.818,10.713,3.905,0.994,0.187,12.493,9.213,3.325,0.85,0.16,7.251,5.056,1.878,0.489,0.087,3.164,2.192,0.804,0.19,0.036
Japão,Irã,66.449,20.501,13.05,6.902,4.961,1.785,0.445,0.088,13.005,9.461,3.444,0.845,0.195,12.82,9.203,3.532,0.912,0.183,8.664,6.047,2.214,0.535,0.092,4.37,3.044,1.15,0.323,0.065
Japão,Nova Zelândia,87.493,8.324,4.183,1.591,1.097,0.393,0.101,0.018,5.577,3.825,1.342,0.341,0.054,9.202,6.282,2.19,0.545,0.109,10.473,7.2,2.406,0.608,0.105,9.245,6.286,2.189,0.549,0.101
Japão,Espanha,21.118,25.074,53.808,8.752,13.462,10.55,5.75,2.336,7.515,11.655,9.02,4.99,1.942,3.338,5.045,3.945,2.157,0.881,1.079,1.601,1.211,0.66,0.24,0.253,0.378,0.291,0.148,0.06
Japão,Uruguai,44.598,28.863,26.539,11.614,10.345,4.698,1.434,0.362,14.365,12.961,5.631,1.826,0.42,9.184,8.076,3.729,1.139,0.3,4.008,3.219,1.626,0.509,0.121,1.291,1.098,0.514,0.142,0.048
Japão,Arábia Saudita,73.349,18.256,8.395,7.823,4.104,1.089,0.209,0.019,15.488,8.003,2.064,0.378,0.053,15.827,8.165,2.14,0.384,0.037,11.012,5.631,1.514,0.266,0.037,5.698,2.946,0.813,0.129,0.024
Japão,Cabo Verde,71.19,19.366,9.444,8.171,4.398,1.251,0.25,0.029,15.967,8.556,2.384,0.464,0.077,15.324,8.204,2.307,0.451,0.066,10.116,5.586,1.511,0.313,0.041,5.235,2.804,0.765,0.129,0.019
Japão,França,25.409,25.121,49.47,7.648,11.615,9.107,4.744,1.841,7.73,11.702,9.156,4.758,1.877,4.081,6.121,4.815,2.593,1.04,1.424,2.194,1.651,0.861,0.337,0.42,0.572,0.474,0.269,0.083
Japão,Senegal,50.849,24.19,24.961,6.554,6.846,3.771,1.353,0.384,10.628,11.394,6.178,2.267,0.665,8.832,9.244,5.069,1.98,0.598,4.954,5.306,2.793,1.029,0.325,2.162,2.239,1.193,0.493,0.133
Japão,Noruega,50.399,20.75,28.851,2.916,4.215,3.247,1.675,0.647,5.733,8.524,6.412,3.366,1.355,5.904,8.674,6.427,3.452,1.363,3.936,6.052,4.515,2.335,0.946,2.17,3.259,2.492,1.208,0.467
Japão,Iraque,82.736,11.923,5.341,3.794,2.133,0.557,0.105,0.016,10.022,5.582,1.58,0.306,0.047,13.385,7.593,2.137,0.446,0.063,12.592,6.947,1.956,0.377,0.058,8.693,4.817,1.353,0.268,0.029
Japão,Argentina,19.337,26.14,54.523,10.781,15.664,11.62,5.833,2.11,7.866,11.519,8.72,4.315,1.692,3.146,4.595,3.388,1.702,0.727,0.804,1.16,0.893,0.421,0.167,0.166,0.288,0.179,0.085,0.029
Japão,Áustria,52.925,23.349,23.726,6.014,6.445,3.356,1.324,0.367,10.336,10.83,6.058,2.194,0.633,9.118,9.48,5.231,1.941,0.525,5.128,5.555,3.0,1.122,0.314,2.406,2.433,1.404,0.523,0.14
Japão,Argélia,62.962,20.467,16.571,5.289,4.779,2.271,0.723,0.153,10.208,9.4,4.484,1.464,0.362,10.533,9.617,4.66,1.463,0.345,7.015,6.666,3.113,0.983,0.239,3.786,3.669,1.635,0.508,0.12
Japão,Jordânia,77.595,13.921,8.484,3.19,2.456,0.979,0.242,0.049,8.385,6.436,2.54,0.661,0.135,11.15,8.628,3.392,0.93,0.19,9.819,7.691,2.974,0.79,0.177,6.89,5.203,2.075,0.539,0.1
Japão,Portugal,30.375,26.124,43.501,7.821,10.672,7.693,3.78,1.475,8.455,12.096,8.59,4.163,1.521,4.873,7.057,5.126,2.498,0.928,1.91,2.836,2.023,0.96,0.349,0.634,0.866,0.656,0.304,0.116
Japão,Colômbia,31.45,27.738,40.812,9.671,12.071,7.695,3.287,1.098,10.379,12.888,8.141,3.541,1.125,5.583,6.744,4.436,1.879,0.594,2.013,2.512,1.643,0.679,0.246,0.61,0.719,0.464,0.19,0.057
Japão,Uzbequistão,80.364,13.033,6.603,3.731,2.365,0.81,0.183,0.018,9.579,6.047,1.922,0.412,0.074,12.529,7.941,2.635,0.555,0.102,11.45,7.279,2.303,0.554,0.092,7.742,5.058,1.63,0.392,0.06
Japão,RD Congo,56.431,26.902,16.667,13.07,8.061,2.632,0.553,0.099,18.151,11.058,3.631,0.795,0.148,13.099,8.126,2.497,0.545,0.097,6.162,3.711,1.207,0.262,0.043,2.329,1.411,0.451,0.102,0.015
Japão,Inglaterra,26.649,28.269,45.082,11.062,13.995,9.004,3.871,1.343,9.865,12.719,8.217,3.701,1.247,4.694,5.899,3.893,1.691,0.552,1.53,1.849,1.253,0.544,0.195,0.379,0.453,0.276,0.138,0.048
Japão,Croácia,48.752,24.639,26.609,6.802,7.292,4.164,1.504,0.475,10.402,11.53,6.523,2.459,0.705,8.384,9.266,5.137,1.947,0.607,4.544,5.086,2.742,1.033,0.296,1.981,2.131,1.187,0.438,0.126
Japão,Gana,68.181,20.021,11.798,7.435,4.861,1.692,0.363,0.074,14.179,9.122,3.12,0.657,0.106,13.955,8.981,2.982,0.669,0.122,9.143,5.893,2.024,0.44,0.074,4.521,2.94,0.988,0.202,0.038
Japão,Panamá,70.957,18.141,10.902,5.679,4.046,1.421,0.322,0.069,12.135,8.543,3.007,0.727,0.131,13.025,8.983,3.233,0.844,0.151,9.606,6.593,2.419,0.609,0.107,5.285,3.739,1.337,0.32,0.075
Suécia,Tunísia,64.259,18.357,17.384,3.128,3.54,2.017,0.821,0.213,7.069,7.96,4.599,1.785,0.544,8.228,9.405,5.342,2.096,0.621,6.372,7.421,4.26,1.615,0.465,3.826,4.449,2.522,1.003,0.27
Tunísia,Bélgica,8.409,17.114,74.477,6.484,13.846,14.946,11.047,6.297,3.655,7.888,8.444,6.128,3.326,1.079,2.244,2.391,1.819,0.979,0.213,0.422,0.502,0.316,0.188,0.034,0.067,0.097,0.052,0.033
Tunísia,Egito,20.336,27.145,52.519,11.248,15.675,11.144,5.356,2.0,8.479,12.097,8.516,4.172,1.487,3.386,4.545,3.336,1.72,0.594,0.92,1.231,0.917,0.422,0.157,0.16,0.27,0.198,0.088,0.04
Tunísia,Irã,24.099,26.51,49.391,9.577,14.02,9.803,4.742,1.773,8.838,12.194,8.597,4.294,1.555,3.989,5.58,4.041,1.907,0.719,1.189,1.79,1.218,0.625,0.215,0.293,0.44,0.305,0.152,0.068
Tunísia,Nova Zelândia,42.925,24.335,32.74,5.279,7.019,4.768,2.161,0.816,8.311,11.19,7.439,3.576,1.218,6.445,8.612,6.15,2.773,1.003,3.619,4.868,3.177,1.446,0.54,1.419,1.991,1.286,0.622,0.236
Tunísia,Espanha,2.629,8.186,89.185,3.123,9.422,14.104,14.589,11.639,1.234,3.713,5.708,5.853,4.553,0.249,0.785,1.171,1.183,0.883,0.036,0.107,0.154,0.167,0.154,0.004,0.008,0.03,0.014,0.012
Tunísia,Uruguai,11.916,22.137,65.947,9.828,16.888,14.674,8.723,3.973,5.851,9.551,8.503,5.007,2.213,1.611,2.811,2.432,1.481,0.617,0.36,0.533,0.463,0.298,0.14,0.046,0.071,0.087,0.034,0.026
Tunísia,Arábia Saudita,32.332,30.893,36.775,14.225,14.345,7.312,2.662,0.669,13.344,13.093,6.779,2.37,0.684,6.156,6.256,3.188,1.12,0.289,1.956,1.972,1.029,0.37,0.093,0.469,0.484,0.246,0.088,0.017
Tunísia,Cabo Verde,30.11,30.878,39.012,14.092,14.878,7.903,2.949,0.833,12.365,13.219,7.021,2.607,0.679,5.665,6.021,3.22,1.152,0.355,1.807,1.823,0.981,0.321,0.103,0.43,0.43,0.235,0.083,0.025
Tunísia,França,3.434,9.071,87.495,2.992,9.024,13.576,13.62,10.442,1.44,4.23,6.455,6.392,4.978,0.332,1.067,1.555,1.512,1.274,0.056,0.168,0.251,0.27,0.181,0.004,0.032,0.04,0.033,0.023
Tunísia,Senegal,12.308,19.079,68.613,5.761,11.788,12.403,8.764,4.814,4.387,8.889,9.281,6.756,3.593,1.632,3.291,3.618,2.566,1.389,0.448,0.87,0.957,0.712,0.341,0.097,0.17,0.182,0.131,0.092
Tunísia,Noruega,9.069,12.857,78.074,2.029,5.799,8.599,8.446,6.495,1.934,5.526,8.12,7.964,6.033,0.955,2.572,3.845,3.746,2.923,0.29,0.838,1.301,1.187,0.906,0.06,0.214,0.294,0.327,0.233
Tunísia,Iraque,40.067,27.5,32.433,9.633,10.374,5.726,2.126,0.602,11.933,12.747,7.03,2.671,0.773,7.514,8.077,4.39,1.755,0.503,3.09,3.481,1.921,0.664,0.231,1.057,1.118,0.624,0.196,0.062
Tunísia,Argentina,2.674,8.983,88.343,3.99,11.101,15.869,15.659,11.417,1.398,3.847,5.46,5.355,3.891,0.257,0.704,1.018,0.967,0.72,0.035,0.091,0.141,0.115,0.08,0.002,0.017,0.014,0.012,0.012
Tunísia,Áustria,13.224,19.066,67.71,5.474,11.429,12.005,8.507,4.529,4.431,8.891,9.375,6.823,3.593,1.709,3.627,3.844,2.706,1.488,0.493,1.068,1.022,0.756,0.4,0.103,0.215,0.239,0.156,0.093
Tunísia,Argélia,18.916,22.45,58.634,6.351,11.468,10.517,6.319,3.033,5.846,10.419,9.594,6.022,2.856,2.656,4.923,4.647,2.746,1.339,0.867,1.579,1.47,0.908,0.423,0.211,0.402,0.426,0.222,0.116
Tunísia,Jordânia,31.032,24.541,44.427,6.344,9.563,7.459,3.837,1.467,7.754,11.562,8.972,4.631,1.785,4.906,7.292,5.308,2.875,1.099,2.004,3.03,2.332,1.163,0.486,0.6,0.998,0.768,0.38,0.153
Tunísia,Portugal,4.719,11.28,84.001,3.713,10.036,13.776,12.716,9.293,1.9,5.252,7.203,6.772,4.699,0.534,1.378,1.927,1.806,1.262,0.096,0.264,0.373,0.353,0.256,0.014,0.032,0.051,0.052,0.034
Tunísia,Colômbia,5.599,13.586,80.815,5.217,12.455,15.441,12.81,8.034,2.49,6.129,7.62,6.328,3.962,0.627,1.598,1.932,1.547,1.057,0.118,0.31,0.301,0.278,0.189,0.016,0.044,0.046,0.035,0.029
Tunísia,Uzbequistão,35.998,26.978,37.024,8.433,10.277,6.387,2.753,0.919,10.079,12.58,8.013,3.465,1.092,6.417,7.716,5.005,2.072,0.682,2.635,3.184,2.114,0.869,0.287,0.841,1.003,0.659,0.307,0.082
Tunísia,RD Congo,19.767,30.474,49.759,15.705,18.629,11.264,4.818,1.467,10.008,12.143,7.293,3.092,0.921,3.251,3.885,2.384,0.959,0.34,0.723,0.886,0.548,0.228,0.081,0.114,0.165,0.079,0.034,0.014
Tunísia,Inglaterra,4.435,12.401,83.164,5.194,12.901,16.225,14.0,8.968,2.202,5.474,6.87,5.913,3.832,0.489,1.198,1.539,1.27,0.861,0.06,0.194,0.215,0.181,0.121,0.009,0.019,0.023,0.021,0.013
Tunísia,Croácia,11.298,18.252,70.45,5.468,11.807,12.788,9.292,5.157,4.079,8.549,9.147,6.834,3.698,1.405,3.191,3.525,2.433,1.422,0.355,0.758,0.893,0.646,0.375,0.064,0.152,0.182,0.114,0.061
